Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score,🙈 AnalystTargetPrice
NASDAQ:NBN,19 Nov 2025,$77.96,3,,,,$116.29,-32.96%,,,,$118.80,2.16%,-$224.19,-292.78%,-$217.68,-287.18%,NBN,NASDAQ:NBN,0.173,$126.50
NASDAQ:NBTB,2 Oct 2025,$49.04,3,$50.67,4,,$43.15,13.65%,,,,$44.09,2.18%,-$158.17,-466.55%,-$171.61,-497.71%,NBTB,NASDAQ:NBTB,0.137,$48.83
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$1.63,-91.10%,,,,,-100.00%,-$2.00,-222.70%,-$2.00,-222.70%,NCNA,NASDAQ:NCNA,-2.000,
NASDAQ:NECB,2 Oct 2025,$25.63,3,$25.00,2,,$24.36,2.63%,,,,$23.98,-1.56%,-$38.74,-259.03%,-$37.23,-252.85%,NECB,NASDAQ:NECB,-0.013,$28.25
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$114.05,-49.04%,,,,$107.60,-5.66%,$161.64,41.72%,$188.86,65.59%,NEM,NYSE:NEM,-0.700,$139.82
NASDAQ:NEO,2 Sep 2025,$7.13,3,$9.83,6,,$8.00,-10.84%,,,,$7.34,-8.25%,$6.12,-23.53%,$8.30,3.74%,NEO,NASDAQ:NEO,-0.038,$14.81
NYSE:NET,22 Jan 2026,$169.89,3,$246.25,6,,$211.69,-19.75%,,,,$200.97,-5.06%,$216.59,2.32%,$232.81,9.98%,NET,NYSE:NET,-0.341,$233.47
NASDAQ:NEWT,19 Nov 2025,$11.21,4,$14.38,4,,$11.04,1.54%,,,,$10.87,-1.54%,-$31.27,-383.25%,-$36.00,-426.05%,NEWT,NASDAQ:NEWT,-0.051,$16.75
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,$98.66,479.37%,,,,$101.71,3.09%,$125.15,26.85%,$203.28,106.05%,NFLX,NASDAQ:NFLX,0.472,$113.43
NYSE:NGG,19 Sep 2025,$70.94,3,$78.00,8,,$87.99,-19.38%,,,,,-100.00%,-$2.00,-102.27%,-$2.00,-102.27%,NGG,NYSE:NGG,-2.000,
NYSE:NGL,22 Jan 2026,$10.10,1,,,,$12.58,-19.71%,,,,$12.19,-3.10%,$8.28,-34.22%,$45.83,264.27%,NGL,NYSE:NGL,-0.430,$5.00
NYSE:NGVC,20 Mar 2026,$44.77,3,,4,2.75,$26.14,71.26%,71.26%,$44.77,$54.00,$25.59,-2.10%,$42.08,60.99%,$66.37,153.92%,NGVC,NYSE:NGVC,-0.297,$54.00
NYSE:NGVT,2 Oct 2025,$58.97,4,$60.67,7,,$71.09,-17.05%,,,,$74.79,5.20%,$126.76,78.30%,$168.86,137.53%,NGVT,NYSE:NGVT,0.492,$79.25
NYSE:NIC,2 Oct 2025,$118.87,3,$139.67,4,,$148.90,-20.17%,,,,$148.66,-0.16%,-$110.23,-174.03%,-$96.93,-165.10%,NIC,NYSE:NIC,-0.082,$176.60
NASDAQ:NICE,11 Feb 2026,$180.97,3,$158.57,6,,$113.20,40.08%,,,,$108.54,-4.12%,$305.59,169.96%,$376.90,232.95%,NICE,NASDAQ:NICE,-0.429,$154.27
NYSE:NIO,15 Dec 2025,$5.32,3,$6.36,6,,$6.30,-15.54%,,,,$5.91,-6.19%,$0.00,-100.00%,$0.00,-100.00%,NIO,NYSE:NIO,-0.678,$6.55
NASDAQ:NIU,15 Dec 2025,$4.01,4,,5,,$2.83,41.74%,,,,$2.76,-2.47%,$0.00,-100.00%,$0.00,-100.00%,NIU,NASDAQ:NIU,-0.634,$3.90
NYSE:NKE,26 Mar 2026,$81.79,5,$73.31,3,3.75,$44.19,65.90%,65.90%,$65.46,$81.79,$43.72,-1.06%,$47.04,6.44%,$53.25,20.51%,NKE,NYSE:NKE,-0.078,$65.46
NYSE:NLOP,14 Jan 2026,$25.14,4,,6,,$11.78,113.40%,,,,$11.75,-0.25%,$103.02,774.55%,$145.63,1136.22%,NLOP,NYSE:NLOP,-0.137,$46.00
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$7.94,69.02%,,,,$7.57,-4.66%,$11.18,40.85%,$10.78,35.76%,NMFC,NASDAQ:NMFC,-0.449,$8.50
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$37.54,-18.40%,,,,$37.43,-0.29%,$81.76,117.80%,$84.27,124.49%,NMIH,NASDAQ:NMIH,-0.124,$46.29
NYSE:NMM,5 Mar 2026,$85.02,4,,,,$69.44,22.44%,,,,$67.70,-2.51%,$18.46,-73.42%,$72.40,4.27%,NMM,NYSE:NMM,-0.299,$87.00
NYSE:NMR,15 Oct 2025,$6.87,3,,7,,$8.06,-14.76%,,,,$7.77,-3.60%,"$2,644.53",32710.53%,"$2,815.63",34833.32%,NMR,NYSE:NMR,-0.486,$9.37
NASDAQ:NNE,28 Oct 2025,$34.69,3,,,,$21.38,62.25%,,,,$20.01,-6.41%,-$81.17,-479.64%,-$74.32,-447.61%,NNE,NASDAQ:NNE,-0.121,$46.67
NYSE:NNN,16 Sep 2025,$49.73,5,$44.93,5,,$42.77,5.05%,,,,$41.88,-2.08%,$53.95,26.15%,$67.67,58.23%,NNN,NYSE:NNN,-0.701,$45.23
NYSE:NOA,16 Feb 2026,$20.79,3,$19.25,8,,$13.57,41.86%,,,,$13.91,2.51%,-$15.11,-211.34%,$38.57,184.25%,NOA,NYSE:NOA,0.183,$24.42
NYSE:NOG,19 Sep 2025,$38.23,3,$30.29,2,,$28.29,7.07%,,,,$27.62,-2.37%,$7.96,-71.85%,$82.75,192.52%,NOG,NYSE:NOG,-0.594,$34.60
NYSE:NOK,28 Jan 2026,$6.27,3,$7.69,8,,$8.82,-28.93%,,,,$8.18,-7.26%,$8.63,-2.16%,$10.97,24.35%,NOK,NYSE:NOK,-0.054,$8.21
NYSE:NOMD,4 Apr 2026,$18.26,3,$12.67,5,3,$9.58,32.25%,32.25%,$12.67,$18.26,$9.76,1.88%,$20.76,116.66%,$28.72,199.80%,NOMD,NYSE:NOMD,0.019,$13.37
NYSE:NOTE,13 Nov 2025,$4.93,3,$6.00,4,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,NOTE,NYSE:NOTE,-2.000,
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,,$18.78,-16.13%,,,,$19.31,2.82%,$52.37,178.87%,$62.26,231.50%,NOV,NYSE:NOV,0.048,$20.10
NASDAQ:NOVT,30 Jan 2026,$158.93,3,$138.00,6,,$117.04,17.91%,,,,$114.59,-2.09%,$125.27,7.03%,$143.58,22.68%,NOVT,NASDAQ:NOVT,-0.162,$157.00
NASDAQ:NPCE,11 Dec 2025,$17.05,3,$18.40,5,,$14.65,16.42%,,,,$13.59,-7.24%,$11.79,-19.49%,$12.40,-15.39%,NPCE,NASDAQ:NPCE,-0.054,$19.88
NYSE:NPO,29 Oct 2025,$196.10,1,$245.00,5,,$252.21,-22.25%,,,,$262.29,4.00%,$295.26,17.07%,$346.07,37.21%,NPO,NYSE:NPO,0.410,$300.00
NYSE:NPWR,11 Nov 2025,$5.54,3,$4.00,3,,$1.56,156.41%,,,,$1.49,-4.49%,-$0.33,-120.97%,$7.15,358.39%,NPWR,NYSE:NPWR,-0.204,$6.62
NYSE:NRG,18 Sep 2025,$102.90,1,,,,$152.69,-32.61%,,,,$147.52,-3.39%,$111.83,-26.76%,$94.87,-37.87%,NRG,NYSE:NRG,-0.118,$201.94
NASDAQ:NRIM,19 Nov 2025,$23.72,3,,,,$23.69,0.13%,,,,$24.20,2.15%,-$10.15,-142.84%,-$5.28,-122.29%,NRIM,NASDAQ:NRIM,0.181,$31.00
NYSE:NSA,19 Aug 2025,$45.71,3,$33.59,2,,$39.12,-14.14%,,,,$37.87,-3.20%,$27.54,-29.61%,$52.48,34.16%,NSA,NYSE:NSA,-0.694,$37.14
NYSE:NSC,31 May 2024,$224.71,3,,,,$288.00,-21.98%,,,,$284.04,-1.37%,$233.96,-18.76%,$285.63,-0.82%,NSC,NYSE:NSC,-0.527,$312.63
NASDAQ:NSIT,11 Feb 2026,$144.78,3,$100.00,6,,$67.05,49.14%,,,,$64.75,-3.43%,$15.15,-77.40%,$49.94,-25.51%,NSIT,NASDAQ:NSIT,-0.316,$103.75
NASDAQ:NTCT,19 Jan 2026,$29.00,3,$32.00,8,,$32.27,-10.13%,,,,$31.68,-1.83%,$85.53,165.03%,$101.46,214.42%,NTCT,NASDAQ:NTCT,-0.027,$30.42
NASDAQ:NTGR,5 Feb 2026,$23.48,3,,,,$23.38,0.42%,,,,$24.01,2.69%,$39.18,67.59%,$42.93,83.63%,NTGR,NASDAQ:NTGR,0.348,$36.67
NASDAQ:NTLA,20 Nov 2025,$23.74,3,$15.97,5,,$13.13,21.63%,,,,$13.52,2.97%,$4.57,-65.23%,$4.78,-63.60%,NTLA,NASDAQ:NTLA,0.137,$25.29
NYSE:NU,21 Oct 2025,$17.44,3,$17.38,9,,$14.15,22.83%,,,,$14.02,-0.92%,$30.88,118.26%,$30.93,118.59%,NU,NYSE:NU,-0.030,$20.29
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$172.46,-0.25%,,,,$178.80,3.68%,$272.41,57.95%,$212.51,23.22%,NUE,NYSE:NUE,0.290,$188.23
NASDAQ:NVA,11 Dec 2025,$9.58,3,,7,,$5.97,60.47%,,,,$5.68,-4.86%,$0.00,-100.00%,$0.00,-100.00%,NVA,NASDAQ:NVA,-0.515,$10.00
NASDAQ:NVAX,23 Dec 2025,$9.60,3,$10.00,6,,$7.70,24.70%,,,,$8.09,5.06%,$50.08,550.40%,$53.05,588.91%,NVAX,NASDAQ:NVAX,0.239,$13.78
NASDAQ:NVCR,11 Dec 2025,$13.87,3,$27.00,2,,$10.55,31.47%,,,,$10.42,-1.23%,$13.37,26.73%,$9.46,-10.30%,NVCR,NASDAQ:NVCR,-0.110,$26.07
NASDAQ:NVDA,4 Jan 2026,$195.15,3,$262.79,8,,$177.39,10.01%,,,,$183.83,3.63%,$268.25,51.22%,$270.47,52.47%,NVDA,NASDAQ:NVDA,0.598,$268.22
NASDAQ:NVEC,19 Jan 2026,$71.83,4,,2,,$69.28,3.68%,,,,$67.46,-2.63%,$97.37,40.54%,$98.13,41.65%,NVEC,NASDAQ:NVEC,-0.014,$79.00
NASDAQ:NVMI,24 Oct 2025,$305.31,3,$328.75,7,,$442.24,-30.96%,,,,$466.03,5.38%,$521.81,17.99%,$537.10,21.45%,NVMI,NASDAQ:NVMI,0.408,$497.25
NYSE:NVO,20 Aug 2025,$67.89,3,$68.50,6,,$36.98,83.59%,,,,$35.75,-3.33%,$10.89,-70.54%,$16.90,-54.30%,NVO,NYSE:NVO,-0.359,$47.02
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$6,663.14",-7.04%,,,,"$6,638.93",-0.36%,"$12,580.89",88.81%,"$12,674.35",90.22%,NVR,NYSE:NVR,-0.209,"$8,004.40"
NYSE:NVRI,31 May 2024,$10.35,3,,,,$19.90,-48.02%,,,,$20.44,2.71%,-$6.26,-131.44%,$6.32,-68.22%,NVRI,NYSE:NVRI,0.312,$21.67
NYSE:NVST,20 Aug 2025,$24.25,4,$22.30,9,,$25.81,-13.60%,,,,$25.06,-2.91%,$38.21,48.06%,$51.10,97.99%,NVST,NYSE:NVST,-0.236,$28.67
NYSE:NVT,19 Aug 2025,$88.41,3,,,,$117.96,-25.05%,,,,$116.77,-1.01%,$168.98,43.25%,$193.60,64.12%,NVT,NYSE:NVT,-0.063,$133.08
NASDAQ:NVTS,5 Feb 2026,$8.26,3,$8.00,5,,$8.80,-9.09%,,,,$9.15,3.98%,$9.01,2.33%,$9.88,12.28%,NVTS,NASDAQ:NVTS,0.093,$8.15
NASDAQ:NVX,11 Dec 2025,$1.56,3,,4,,$0.65,140.00%,,,,,-100.00%,-$2.00,-407.69%,-$2.00,-407.69%,NVX,NASDAQ:NVX,-2.000,
NASDAQ:NWBI,18 Mar 2026,$14.02,3,$13.00,7,3.25,$12.93,0.54%,0.54%,$13.00,$14.02,$13.32,3.02%,-$84.50,-753.54%,-$84.54,-753.86%,NWBI,NASDAQ:NWBI,0.356,$13.86
NYSE:NWG,10 Mar 2026,$14.77,3,,8,3.25,$15.29,-3.40%,-3.40%,$14.77,$19.14,$15.66,2.42%,-$18.18,-218.88%,-$17.90,-217.08%,NWG,NYSE:NWG,0.027,$19.14
NYSE:NWN,6 Feb 2026,$46.99,3,$53.50,7,,$54.66,-14.03%,,,,$54.21,-0.82%,$13.07,-76.09%,$60.04,9.84%,NWN,NYSE:NWN,-0.159,$56.33
NYSE:NX,16 Aug 2025,$26.24,3,,1,,$17.46,50.30%,,,,$18.72,7.22%,$32.08,83.75%,$39.75,127.64%,NX,NYSE:NX,0.182,$28.75
NYSE:NXE,24 Oct 2025,$8.68,3,,,,$11.73,-26.00%,,,,$11.08,-5.54%,$11.52,-1.75%,$11.53,-1.70%,NXE,NYSE:NXE,-0.283,$19.19
NASDAQ:NXPI,27 Jan 2026,$261.92,5,$258.76,9,,$194.55,33.00%,,,,$199.55,2.57%,$259.33,33.30%,$294.74,51.50%,NXPI,NASDAQ:NXPI,0.231,$261.32
NYSE:NXRT,25 Aug 2025,$38.18,4,$36.33,3,,$24.32,49.38%,,,,$23.88,-1.81%,-$18.59,-176.44%,$46.79,92.39%,NXRT,NYSE:NXRT,-0.361,$32.20
NASDAQ:NXTC,28 Oct 2025,$22.52,3,$20.00,,,$10.72,86.57%,,,,,-100.00%,-$2.00,-118.66%,-$2.00,-118.66%,NXTC,NASDAQ:NXTC,-2.000,
NYSE:O,23 Sep 2025,$70.69,5,$62.00,9,,$62.21,-0.34%,,,,$61.40,-1.30%,$99.66,60.20%,$146.76,135.92%,O,NYSE:O,-0.613,$67.90
NYSE:OBK,10 Mar 2026,$48.92,3,$46.67,5,3,$41.80,11.65%,11.65%,$46.67,$48.92,$42.66,2.06%,-$181.53,-534.28%,-$176.50,-522.25%,OBK,NYSE:OBK,0.142,$48.20
NASDAQ:OBT,2 Oct 2025,$34.16,3,$29.00,4,,$32.40,-10.49%,,,,$32.97,1.76%,-$64.03,-297.61%,-$68.64,-311.86%,OBT,NASDAQ:OBT,0.004,$39.00
NYSE:OC,30 Sep 2024,$164.18,3,,,,$105.84,55.12%,,,,$111.40,5.25%,$281.99,166.43%,$139.89,32.17%,OC,NYSE:OC,0.214,$142.00
NASDAQ:OCC,10 Feb 2026,$3.85,3,,3,,$9.11,-57.69%,,,,$8.36,-8.23%,$11.81,29.60%,$13.39,46.98%,OCC,NASDAQ:OCC,-0.084,
NYSE:OFG,19 Nov 2025,$38.32,3,,,,$41.35,-7.33%,,,,$40.79,-1.35%,-$105.54,-355.24%,-$95.11,-330.02%,OFG,NYSE:OFG,-0.178,$44.40
NYSE:OGE,22 Jan 2026,$43.01,2,$46.14,7,,$48.76,-11.79%,,,,$48.36,-0.82%,$13.58,-72.15%,$39.95,-18.07%,OGE,NYSE:OGE,-0.404,$48.23
NYSE:OGS,22 Jan 2026,$78.89,3,$85.20,8,,$88.90,-11.26%,,,,$87.20,-1.91%,$165.36,86.00%,$146.97,65.32%,OGS,NYSE:OGS,-0.193,$89.86
NYSE:OHI,23 Dec 2025,$49.04,5,$46.80,9,,$45.00,4.00%,,,,$44.40,-1.33%,$68.25,51.66%,$87.00,93.34%,OHI,NYSE:OHI,-0.403,$49.62
NYSE:OI,26 Mar 2026,$12.61,4,$18.00,6,3.25,$10.35,21.88%,21.88%,$12.61,$18.00,$10.09,-2.51%,$52.12,403.54%,$96.50,832.40%,OI,NYSE:OI,-0.238,$17.89
NYSE:OKE,22 Jan 2026,$94.54,3,$85.62,10,,$88.30,-3.04%,,,,$87.71,-0.67%,$84.41,-4.41%,$125.93,42.61%,OKE,NYSE:OKE,-0.450,$92.10
NASDAQ:OLED,24 Feb 2026,$147.14,3,$151.67,6,,$89.72,64.00%,,,,$86.87,-3.18%,$114.22,27.31%,$131.91,47.02%,OLED,NASDAQ:OLED,-0.320,$146.38
NASDAQ:OM,4 Dec 2025,$4.31,1,,1,,$4.01,7.48%,,,,,-100.00%,-$2.00,-149.88%,-$2.00,-149.88%,OM,NASDAQ:OM,-2.000,
NASDAQ:OMAB,2 Apr 2026,$111.91,3,$120.00,6,3.25,$116.73,-4.13%,-4.13%,$111.91,$124.33,$120.51,3.24%,"$2,311.37",1880.10%,"$2,646.39",2167.11%,OMAB,NASDAQ:OMAB,0.365,$124.33
NASDAQ:ON,5 Feb 2026,$68.86,3,,,,$62.19,10.72%,,,,$64.24,3.30%,$98.97,59.14%,$119.58,92.29%,ON,NASDAQ:ON,0.412,$68.28
NASDAQ:ONB,20 Mar 2026,$23.78,3,$27.78,4,3.25,$22.20,7.13%,7.13%,$23.78,$27.78,$22.89,3.11%,-$114.81,-617.16%,-$108.29,-587.79%,ONB,NASDAQ:ONB,0.362,$27.31
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$39.67,2.52%,,,,$38.34,-3.35%,-$248.01,-725.19%,-$228.91,-677.04%,ONIT,NYSE:ONIT,-0.462,$60.00
NYSE:ONON,15 Aug 2025,$41.55,2,,,,$33.03,25.79%,,,,$35.13,6.36%,$55.69,68.59%,$65.40,98.00%,ONON,NYSE:ONON,0.077,$56.29
NYSE:ONTO,9 Feb 2026,$215.21,4,$201.67,8,,$215.53,-6.43%,,,,$224.09,3.97%,$282.72,31.18%,$301.56,39.91%,ONTO,NYSE:ONTO,0.340,$265.71
NYSEAMERICAN:OPTT,13 Nov 2025,$0.44,1,$1.50,5,,$0.37,18.92%,,,,$0.33,-10.81%,$0.01,-98.25%,$0.02,-95.28%,OPTT,NYSEAMERICAN:OPTT,-0.244,$1.50
NYSE:OPY,23 Aug 2025,$68.83,3,,,,$90.95,-24.32%,,,,$87.88,-3.38%,$814.06,795.07%,$875.56,862.68%,OPY,NYSE:OPY,-0.475,$37.00
NYSE:ORI,28 Mar 2024,$29.62,3,,,,$40.39,-26.66%,,,,$39.40,-2.45%,$42.58,5.41%,$42.70,5.71%,ORI,NYSE:ORI,-0.564,$42.50
NASDAQ:ORKA,23 Aug 2025,$26.17,3,,,,$53.31,-50.90%,,,,$54.64,2.49%,$0.00,-100.00%,$0.00,-100.00%,ORKA,NASDAQ:ORKA,0.170,$62.33
NASDAQ:ORRF,19 Nov 2025,$37.94,3,$40.50,8,,$36.47,4.03%,,,,$37.38,2.50%,-$158.97,-535.90%,-$131.96,-461.84%,ORRF,NASDAQ:ORRF,0.310,$42.00
NASDAQ:OSBC,6 Oct 2025,$19.33,3,$21.40,7,,$20.74,-6.80%,,,,$20.38,-1.74%,-$37.15,-279.12%,-$34.00,-263.94%,OSBC,NASDAQ:OSBC,-0.025,$23.60
NASDAQ:OSIS,27 Jan 2026,$261.70,2,$287.33,6,,$268.11,-2.39%,,,,$258.03,-3.76%,$367.71,37.15%,$409.42,52.71%,OSIS,NASDAQ:OSIS,-0.119,$300.00
NASDAQ:OSPN,10 Feb 2026,$17.74,3,,4,,$10.69,65.93%,,,,$10.45,-2.25%,$21.80,103.94%,$25.74,140.81%,OSPN,NASDAQ:OSPN,-0.135,$16.25
NYSEAMERICAN:OSTX,23 Dec 2025,$1.60,1,$11.50,1,,$1.36,17.65%,,,,,-100.00%,-$2.00,-247.06%,-$2.00,-247.06%,OSTX,NYSEAMERICAN:OSTX,-2.000,
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,$23.48,-23.43%,,,,$24.05,2.43%,$32.50,38.40%,$36.98,57.48%,OSW,NASDAQ:OSW,0.044,$26.80
NASDAQ:OTEX,19 Jan 2026,$32.75,3,$38.78,2,,$22.52,45.41%,,,,$21.95,-2.53%,$64.25,185.30%,$109.70,387.11%,OTEX,NASDAQ:OTEX,-0.363,$33.09
NYSE:OTIS,29 Oct 2025,$94.34,3,$105.25,6,,$77.86,21.17%,,,,$80.70,3.65%,$139.57,79.26%,$146.05,87.58%,OTIS,NYSE:OTIS,0.460,$100.07
NASDAQ:OUST,5 Feb 2026,$21.62,3,$37.00,8,,$19.49,10.95%,,,,$17.66,-9.39%,$15.74,-19.23%,$16.90,-13.28%,OUST,NASDAQ:OUST,-0.283,$39.67
NYSE:OVV,18 Aug 2025,$55.37,3,,,,$59.18,-6.44%,,,,$57.74,-2.43%,$73.88,24.83%,$140.87,138.03%,OVV,NYSE:OVV,-0.677,$63.96
NASDAQ:OXSQ,19 Aug 2025,$2.97,4,$2.50,4,,$1.81,38.12%,,,,$1.77,-2.21%,$2.99,65.16%,"$5,669,553.82",313234917.77%,OXSQ,NASDAQ:OXSQ,-0.216,$1.75
NYSE:OXY,18 Aug 2025,$59.40,3,$47.78,4,,$62.97,-24.12%,,,,$62.31,-1.05%,$84.21,33.73%,$172.20,173.46%,OXY,NYSE:OXY,-0.482,$60.88
NASDAQ:OZK,2 Oct 2025,$49.29,3,$59.63,8,,$46.31,6.43%,,,,$47.56,2.70%,-$128.48,-377.43%,-$107.60,-332.34%,OZK,NASDAQ:OZK,0.132,$53.22
NYSE:PAC,13 Jun 2025,$210.00,3,$236.70,6,,$252.27,-16.76%,,,,$260.60,3.30%,-$837.91,-432.15%,-$533.28,-311.39%,PAC,NYSE:PAC,0.119,$272.64
NASDAQ:PACB,11 Dec 2025,$2.97,3,$2.30,5,,$1.34,71.64%,,,,$1.30,-2.99%,-$2.82,-310.27%,$62.51,4565.23%,PACB,NASDAQ:PACB,-0.011,$2.58
NASDAQ:PANW,20 Aug 2025,$177.95,3,,,,$163.21,9.03%,,,,$158.52,-2.87%,$193.75,18.71%,$188.46,15.47%,PANW,NASDAQ:PANW,-0.278,$206.83
NYSE:PAR,19 Aug 2025,$40.18,2,,,,$13.72,192.82%,,,,$12.33,-10.13%,$6.11,-55.50%,$19.00,38.48%,PAR,NYSE:PAR,-0.634,$35.67
NASDAQ:PAX,13 Nov 2025,$16.56,3,$16.00,6,,$12.66,26.38%,,,,$12.59,-0.55%,$28.75,127.10%,$33.88,167.63%,PAX,NASDAQ:PAX,-0.060,$17.14
NYSE:PAYC,26 Mar 2026,$152.82,3,$150.36,7,2.5,$123.56,21.69%,21.69%,$150.36,$153.59,$118.52,-4.08%,$175.12,41.73%,$238.16,92.75%,PAYC,NYSE:PAYC,-0.614,$153.59
NASDAQ:PAYO,3 Sep 2025,$7.80,3,$10.50,7,,$4.92,58.46%,,,,$4.71,-4.27%,-$11.88,-341.56%,-$9.10,-285.05%,PAYO,NASDAQ:PAYO,-0.387,$7.50
NASDAQ:PAYS,11 Feb 2026,$3.74,3,$9.00,7,,$5.92,-36.85%,,,,$5.62,-5.07%,$53.12,797.25%,$55.80,842.49%,PAYS,NASDAQ:PAYS,-0.494,$9.80
NASDAQ:PAYX,19 Aug 2025,$129.02,2,,,,$91.70,40.69%,,,,$89.94,-1.92%,$162.41,77.11%,$177.26,93.31%,PAYX,NASDAQ:PAYX,-0.381,$102.80
NYSE:PB,19 Nov 2025,$75.08,4,$78.17,7,,$67.02,12.03%,,,,$67.09,0.10%,-$201.02,-399.94%,-$197.16,-394.17%,PB,NYSE:PB,-0.045,$77.79
NYSE:PBA,16 Sep 2025,$40.71,4,$41.47,8,,$44.62,-8.77%,,,,$43.96,-1.48%,$51.05,14.40%,$62.44,39.95%,PBA,NYSE:PBA,-0.336,$40.09
NYSE:PBI,19 Aug 2025,$11.44,3,$11.50,7,,$11.03,3.73%,,,,$11.43,3.63%,$77.03,598.34%,$90.60,721.39%,PBI,NYSE:PBI,0.297,$12.50
NYSE:PBR,2 Jan 2026,$20.56,3,$15.15,5,,$20.56,-26.31%,,,,$20.53,-0.15%,$20.68,0.60%,$84.93,313.10%,PBR,NYSE:PBR,-0.351,$17.92
NYSE:PBR.A,30 Dec 2025,$18.62,3,,,,$18.66,-0.21%,,,,$18.58,-0.43%,$50.56,170.94%,$155.99,735.96%,PBR.A,NYSE:PBR.A,-0.473,$17.65
NYSE:PCG,19 Sep 2025,$20.25,3,$20.88,5,,$17.77,13.98%,,,,$17.77,0.00%,-$25.41,-243.02%,-$24.21,-236.23%,PCG,NYSE:PCG,-0.159,$22.53
NYSE:PCOR,27 Jan 2026,$68.73,3,$87.91,7,,$58.02,18.46%,,,,$56.57,-2.50%,$75.17,29.55%,$82.17,41.62%,PCOR,NYSE:PCOR,-0.386,$72.56
NASDAQ:PDD,20 Aug 2025,$133.52,3,$124.92,5,,$100.87,23.84%,,,,$100.90,0.03%,$0.00,-100.00%,$0.00,-100.00%,PDD,NASDAQ:PDD,-0.036,$142.16
NASDAQ:PDFS,27 Jan 2026,$35.52,3,$34.75,7,,$34.71,0.12%,,,,$35.31,1.73%,$37.40,7.76%,$40.62,17.04%,PDFS,NASDAQ:PDFS,0.025,$36.50
NYSE:PDM,14 Jul 2025,$11.58,4,$8.50,6,,$6.56,29.57%,,,,$6.28,-4.27%,-$10.25,-256.28%,$52.26,696.60%,PDM,NYSE:PDM,-0.709,$9.67
NYSE:PEB,23 Dec 2025,$17.33,3,$12.00,7,,$12.80,-6.25%,,,,$12.51,-2.27%,-$7.26,-156.75%,$12.52,-2.18%,PEB,NYSE:PEB,-0.455,$13.25
NASDAQ:PEBO,16 Jan 2026,$32.08,3,$33.17,10,,$33.46,-4.11%,,,,$34.44,2.93%,-$157.92,-571.95%,-$157.11,-569.56%,PEBO,NASDAQ:PEBO,0.345,$35.17
NASDAQ:PEGA,11 Feb 2026,$49.55,5,$72.00,9,,$42.62,16.25%,,,,$41.48,-2.67%,$82.83,94.34%,$85.29,100.12%,PEGA,NASDAQ:PEGA,-0.107,$59.82
NYSE:PEN,11 Dec 2025,$225.97,1,$307.92,10,,$330.36,-31.60%,,,,$331.30,0.28%,$408.23,23.57%,$414.72,25.54%,PEN,NYSE:PEN,-0.185,$366.86
NASDAQ:PFBC,20 Mar 2026,$94.12,3,$102.00,4,3,$91.19,3.21%,3.21%,$94.12,$102.00,$93.50,2.53%,-$124.49,-236.52%,-$123.00,-234.88%,PFBC,NASDAQ:PFBC,0.296,$100.50
NYSE:PFE,26 Mar 2026,$30.96,5,$29.07,6,3.25,$28.32,2.65%,2.65%,$28.58,$30.96,$28.09,-0.81%,$34.43,21.58%,$46.35,63.67%,PFE,NYSE:PFE,-0.571,$28.58
NYSE:PFGC,4 Sep 2025,$88.60,1,,,,$84.01,5.46%,,,,$83.04,-1.15%,$195.16,132.31%,$281.87,235.52%,PFGC,NYSE:PFGC,-0.078,$117.50
NASDAQ:PFIS,19 Mar 2026,$59.16,3,$56.00,6,3.25,$54.62,2.53%,2.53%,$56.00,$59.16,$56.10,2.71%,-$327.35,-699.33%,-$309.89,-667.36%,PFIS,NASDAQ:PFIS,0.363,$57.50
NYSE:PFLT,20 Feb 2026,$9.26,3,$10.25,8,,$8.21,12.79%,,,,$7.74,-5.72%,$49.37,501.37%,$63.46,672.92%,PFLT,NYSE:PFLT,-0.730,$10.42
NYSE:PFS,18 Nov 2025,$20.08,3,$22.00,3,,$21.30,-5.73%,,,,$21.09,-0.99%,-$111.40,-622.99%,-$103.25,-584.76%,PFS,NYSE:PFS,-0.156,$24.60
NASDAQ:PFSA,11 Dec 2025,$0.26,3,,,,$0.76,-65.21%,,,,,-100.00%,-$2.00,-363.16%,-$2.00,-363.16%,PFSA,NASDAQ:PFSA,-2.000,
